Date,AAPL,AMZN,BRK-B,GOOGL,JNJ,JPM,META,MSFT,NVDA,V
2020-02-10,77.62329864501953,106.69550323486328,227.11000061035156,74.77000427246094,126.85720825195312,115.83875274658203,211.2052764892578,178.372802734375,6.537041664123535,196.6250457763672
2020-02-11,77.15498352050781,107.54000091552734,227.3300018310547,74.8393783569336,126.96578216552734,116.05741882324219,205.38636779785156,174.345947265625,6.6593451499938965,194.66819763183594
2020-02-12,78.98723602294922,108.0,227.44000244140625,75.26412963867188,126.21397399902344,116.05741882324219,208.92529296875,174.60113525390625,6.774938583374023,198.0091094970703
2020-02-13,78.42476654052734,107.49349975585938,226.47000122070312,75.0044174194336,125.37860107421875,115.95648956298828,211.2845916748047,173.65586853027344,6.7311859130859375,198.2576141357422
2020-02-14,78.4440689086914,106.74349975585938,226.8000030517578,75.26907348632812,125.41206359863281,115.60326385498047,212.31552124023438,175.20614624023438,7.203744888305664,201.02029418945312
2020-02-18,77.00769805908203,107.78350067138672,226.77000427246094,75.30426788330078,124.58505249023438,114.07266998291016,215.9040069580078,176.9832305908203,7.372286319732666,201.89012145996094
2020-02-19,78.12299346923828,108.51100158691406,229.24000549316406,75.57337951660156,124.41797637939453,115.62855529785156,215.5967254638672,177.5140380859375,7.822972774505615,203.90716552734375
2020-02-20,77.32154846191406,107.65499877929688,228.1699981689453,75.18283081054688,123.9417953491211,115.62855529785156,212.7120361328125,174.80316162109375,7.673819541931152,202.12908935546875
2020-02-21,75.57137298583984,104.79850006103516,229.3300018310547,73.52106475830078,125.2450180053711,114.21561431884766,208.350341796875,169.27720642089844,7.310141563415527,199.60546875
2020-02-24,71.98168182373047,100.4645004272461,221.69000244140625,70.3690185546875,122.66409301757812,111.14602661132812,198.97271728515625,161.97869873046875,6.793331623077393,190.02720642089844
2020-02-25,69.54351043701172,98.63700103759766,218.0500030517578,68.70677185058594,121.60480499267578,106.18413543701172,195.05711364746094,159.30577087402344,6.5141706466674805,180.09515380859375
2020-02-26,70.64674377441406,98.97949981689453,216.05999755859375,68.91242218017578,120.78933715820312,106.50370788574219,195.48336791992188,161.29627990722656,6.653378486633301,178.95765686035156
2020-02-27,66.0286636352539,94.21499633789062,207.6699981689453,65.16962432861328,116.95582580566406,102.07166290283203,188.09823608398438,149.93148803710938,6.283014297485352,172.07496643066406
2020-02-28,65.99006652832031,94.1875,206.33999633789062,66.37394714355469,113.0550537109375,97.64801025390625,190.79452514648438,153.561767578125,6.717550754547119,173.74789428710938
2020-03-02,72.13378143310547,97.69750213623047,217.6300048828125,68.70677185058594,117.71243286132812,102.19779968261719,194.72996520996094,163.77964782714844,6.87574577331543,183.8519744873047
2020-03-03,69.84284973144531,95.44950103759766,208.80999755859375,66.2981185913086,113.98821258544922,98.36285400390625,184.2718048095703,155.9314422607422,6.613580703735352,177.54286193847656
2020-03-04,73.08247375488281,98.79149627685547,217.86000061035156,68.47283935546875,120.62120056152344,100.79335021972656,190.0906982421875,161.65647888183594,7.076724529266357,185.7255096435547
2020-03-05,70.71192169189453,96.20149993896484,208.9600067138672,65.16020202636719,119.38542175292969,95.8482894897461,183.55807495117188,157.59967041015625,6.797644138336182,178.7186737060547
2020-03-06,69.77284240722656,95.05449676513672,205.97999572753906,64.21757507324219,119.40221405029297,90.89482116699219,179.51358032226562,153.14476013183594,6.617311954498291,176.23326110839844
2020-03-09,64.25438690185547,90.03050231933594,193.1300048828125,60.255210876464844,114.70281219482422,78.58267211914062,168.02447509765625,142.76571655273438,6.104921340942383,163.5864715576172
2020-03-10,68.88207244873047,94.59100341796875,202.72999572753906,63.1981086730957,119.07433319091797,84.68827056884766,176.6388397216797,152.52862548828125,6.4939398765563965,174.55081176757812
2020-03-11,66.48978424072266,91.04299926757812,194.63999938964844,60.01284408569336,110.8020248413086,80.70196533203125,168.75804138183594,145.61875915527344,6.130539417266846,165.32623291015625
2020-03-12,59.92359161376953,83.83049774169922,175.97000122070312,55.08901596069336,105.43006896972656,74.0496826171875,153.12530517578125,131.80856323242188,5.38035774230957,153.02354431152344
2020-03-13,67.10295104980469,89.25,196.39999389648438,60.179874420166016,112.89531707763672,87.38787078857422,168.7976837158203,150.547607421875,5.990501403808594,168.07928466796875
2020-03-16,58.47035217285156,84.4574966430664,177.77000427246094,53.17845916748047,106.87604522705078,74.31038665771484,144.7389678955078,128.3583221435547,4.885129451751709,145.30926513671875
2020-03-17,61.04128646850586,90.39199829101562,187.60000610351562,55.41164779663086,114.8288803100586,78.85176086425781,148.11924743652344,138.92691040039062,5.404238224029541,150.93006896972656
2020-03-18,59.547000885009766,91.5,172.44000244140625,54.079959869384766,113.45858764648438,70.55113983154297,145.68069458007812,133.0786590576172,5.0448174476623535,141.9348602294922
2020-03-19,59.09074020385742,94.04650115966797,174.67999267578125,55.0949592590332,106.80880737304688,71.73695373535156,151.79698181152344,135.2682342529297,5.297280788421631,145.53871154785156
2020-03-20,55.33933639526367,92.30449676513672,170.05999755859375,52.941062927246094,100.78948974609375,70.22318267822266,148.42657470703125,130.1876678466797,5.117696285247803,140.35763549804688
2020-03-23,54.1637077331543,95.1415023803711,162.1300048828125,52.24325180053711,93.43350982666016,66.46390533447266,146.81077575683594,128.88912963867188,5.290317058563232,129.7564697265625
2020-03-24,59.59770584106445,97.00499725341797,178.1999969482422,56.00389862060547,100.19259643554688,74.3692626953125,159.57864379882812,140.60464477539062,6.197947025299072,147.71820068359375
2020-03-25,59.26939010620117,94.29199981689453,180.47000122070312,54.59688186645508,100.37755584716797,77.14456939697266,154.85018920898438,139.25869750976562,6.109399318695068,154.6486053466797
2020-03-26,62.38832473754883,97.77449798583984,183.89999389648438,57.63494110107422,106.40524291992188,82.51851654052734,161.91810607910156,147.96939086914062,6.3984270095825195,161.4356231689453
2020-03-27,59.8053092956543,95.00499725341797,179.66000366210938,55.02507781982422,103.53855895996094,76.63994598388672,155.4251251220703,141.89369201660156,6.286247730255127,154.43824768066406
2020-03-30,61.512020111083984,98.19750213623047,183.17999267578125,56.81174087524414,111.81924438476562,78.63311004638672,164.50538635253906,151.87461853027344,6.606118679046631,158.27157592773438
2020-03-31,61.386497497558594,97.48600006103516,182.8300018310547,57.586856842041016,110.23877716064453,75.71485900878906,165.34799194335938,149.4860382080078,6.556621074676514,154.01768493652344
2020-04-01,58.156524658203125,95.38500213623047,175.9499969482422,54.620662689208984,108.28839111328125,70.94639587402344,158.21066284179688,144.17796325683594,6.045970439910889,146.3607940673828
2020-04-02,59.12696838378906,95.94149780273438,179.72999572753906,55.3606071472168,111.93695068359375,73.59553527832031,156.81292724609375,147.1637725830078,6.354400634765625,150.45211791992188
2020-04-03,58.277217864990234,95.32949829101562,178.33999633789062,54.1547966003418,112.79441833496094,71.42024230957031,152.8378448486328,145.80833435058594,6.066864013671875,145.1563262939453
2020-04-06,63.36117935180664,99.87950134277344,185.24000549316406,58.639530181884766,117.49385833740234,76.01729583740234,164.10887145996094,156.65174865722656,6.676013469696045,161.970947265625
2020-04-07,62.62730026245117,100.58000183105469,185.25,58.608306884765625,115.57708740234375,77.01997375488281,167.36032104492188,154.964599609375,6.442950248718262,161.15841674804688
2020-04-08,64.230224609375,102.1500015258789,191.00999450683594,59.8195686340332,120.43629455566406,80.13002014160156,172.76287841796875,156.51910400390625,6.639945983886719,167.22853088378906
2020-04-09,64.6937255859375,102.13800048828125,193.83999633789062,59.79825210571289,118.72966766357422,87.31877136230469,173.66494750976562,156.528564453125,6.540454387664795,166.03358459472656
2020-04-13,65.96351623535156,108.44349670410156,188.77000427246094,59.98856735229492,117.50231170654297,83.43547821044922,173.2684326171875,156.8792724609375,6.712079048156738,161.54075622558594
2020-04-14,69.29486083984375,114.16600036621094,192.94000244140625,62.705474853515625,122.76496124267578,81.1496810913086,176.61900329589844,164.6421356201172,7.0627946853637695,166.92263793945312
2020-04-15,68.66239929199219,115.38400268554688,188.57000732421875,62.312461853027344,124.1352767944336,77.14745330810547,175.429443359375,162.91712951660156,6.985438346862793,158.64439392089844
2020-04-16,69.20796966552734,120.40950012207031,187.9600067138672,62.318904876708984,125.8250732421875,74.20733642578125,174.7157440185547,167.80799865722656,7.330183506011963,155.26039123535156
2020-04-17,68.26891326904297,118.75,191.1999969482422,63.38792419433594,127.8006362915039,80.8777847290039,177.6797332763672,169.28665161132812,7.270984649658203,162.0665283203125
2020-04-20,66.85184478759766,119.68049621582031,188.75,62.503273010253906,127.50640106201172,77.92920684814453,176.6884002685547,165.9312744140625,7.139901638031006,156.9810791015625
2020-04-21,64.78546905517578,116.40599822998047,183.47999572753906,60.07530212402344,125.83345031738281,75.66889190673828,169.31314086914062,159.0688018798828,6.7036213874816895,153.4537353515625
2020-04-22,66.65151977539062,118.17449951171875,186.5800018310547,62.36747360229492,128.6161346435547,75.9153060913086,180.69325256347656,164.47161865234375,7.117515563964844,159.24658203125
2020-04-23,66.3932113647461,119.97250366210938,185.6300048828125,62.99986267089844,130.73460388183594,75.95780181884766,183.51841735839844,162.48106384277344,7.064286708831787,159.04583740234375
2020-04-24,68.3099365234375,120.51100158691406,186.52000427246094,63.26898193359375,130.1881866455078,77.07945251464844,188.41543579101562,165.44784545898438,7.203080177307129,159.94439697265625
2020-04-27,68.35823822021484,118.80000305175781,187.4600067138672,62.984500885009766,129.708984375,80.40191650390625,185.86778259277344,164.97389221191406,7.389380931854248,164.18869018554688
2020-04-28,67.25016021728516,115.7040023803711,187.1199951171875,61.08781814575195,127.27098846435547,80.97124481201172,181.3177490234375,160.9550323486328,7.247106552124023,163.70118713378906
2020-04-29,69.45903778076172,118.635498046875,189.61000061035156,66.51915740966797,126.30424499511719,83.15507507324219,192.49954223632812,168.1776885986328,7.4237060546875,173.77655029296875
2020-04-30,70.92430877685547,123.69999694824219,187.36000061035156,66.74317932128906,126.1360855102539,81.37060546875,202.927978515625,169.86483764648438,7.269989490509033,170.84185791015625
2020-05-01,69.78251647949219,114.302001953125,182.6699981689453,65.28707885742188,124.66488647460938,79.23777770996094,200.5092010498047,165.4668426513672,7.033692836761475,167.83071899414062
2020-05-04,70.76983642578125,115.79949951171875,177.9499969482422,65.56362915039062,124.6480941772461,78.29456329345703,203.4731903076172,169.51412963867188,7.245363712310791,168.38516235351562
2020-05-05,71.83203125,115.88999938964844,176.02999877929688,66.85814666748047,125.68209838867188,78.17560577392578,205.2674560546875,171.3340301513672,7.306303977966309,170.57423400878906
