split_date,return_1d,return_5d,return_10d,return_21d,return_42d,return_63d,return_1d_lag1,return_5d_lag1,return_10d_lag1,return_21d_lag1,return_1d_lag2,return_5d_lag2,return_10d_lag2,return_21d_lag2,return_1d_lag3,return_5d_lag3,return_10d_lag3,return_21d_lag3,return_1d_lag4,return_5d_lag4,return_10d_lag4,return_21d_lag4,return_1d_lag5,return_5d_lag5,return_10d_lag5,return_21d_lag5,rsi,bb_high,bb_low,atr,macd,month_9,month_10,month_11,month_12,consumer_discretionary,consumer_staples,energy,finance,health_care,industrials,real_estate,technology,telecommunications,utilities,intercept,month_8,month_7,month_6,month_5,month_4,month_3,month_2,year_2016,year_2017,year_2015,year_2014
2017-12-14,0.0006756281693030159,-0.0008588777076610476,-0.002347904249748016,0.0002577746928412655,0.0003903687311748916,-0.00097776157536408,0.0007102886589792288,0.0013340924635467577,0.0015048449790174636,6.018617389974628e-05,0.0006808696375454787,-0.0011463095961120114,-0.00012649878430329644,7.635409857687211e-05,0.0007918636109607733,-0.0009061243392034103,-0.00017565234372303183,-0.00022172979866633109,0.0009368814990473959,0.00015813861393188642,0.000301601756945379,-2.3956791320666405e-05,2.6970180270202894e-05,-8.774320302422646e-05,0.00046650408018346145,0.00035667015569386206,0.00018554823559604406,-0.0003604387116734405,0.0004408507519953176,1.1914271037940096e-05,-4.385042330574819e-05,0.00023490429284178232,-0.0002856428765341747,-3.5529187933370804e-06,0.00013161874240011394,0.0002468226101432908,-8.095640508150392e-05,-0.0001500964480951627,0.0002763853032425483,-0.0003847118831635414,0.0002615847686509563,0.0001861549876803379,-6.625148571832851e-05,-0.00011549907865794492,-0.0003908945012476108,0.0012409968487000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-30,0.0008161618938482249,-0.0009480229167430388,-0.0022663297022591637,0.0003516942404934247,-0.000199721766176304,-0.00039277280363950813,0.0008063498446782918,0.001336594987661102,0.0019282469087292418,1.903312071958322e-05,0.0007766963755017574,-0.0012745531959385454,0.00026037394497953033,-0.0005202319577911443,0.000929815105445685,-0.0011277973551397247,0.00020881056326284788,-0.00025747533002227124,0.0010486837786913535,5.862210120045685e-05,0.0005028083072087673,-0.0002553550879033,7.267433885188584e-05,-0.00020267771372332841,0.000475505063703603,0.0002759439907310056,0.0003144118793582067,-0.0003059347339517336,0.0004540545891213214,-0.00011606551027676588,-0.0004928587470087044,0.0002384794671059327,-0.0002853286678300957,1.8405196184385283e-05,0.0,0.00013310033406419401,-0.0001916090854945172,-0.00017969973245663196,0.00038352349352734896,-0.00033002787558194537,0.0003874507078365169,-3.2727443243691046e-05,-5.7796275062206885e-05,-0.0002620723850266962,-0.00038203196693814773,0.0012516989929779521,9.250179321204896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-15,1.2287896624321328e-05,-0.00048623104579200447,-0.0012723147042071785,0.00034497349452812027,-0.00042848407775012906,0.0007392101642422863,7.28131655032935e-05,0.0007473688600271355,0.0019688156569634043,0.0001039506427297051,0.0002578241795811079,-0.0011864426905559078,0.0005464335413028414,-0.0008129612598214165,0.0004796734686483989,-0.0013740836887502824,0.00023649081830243236,-0.00034316807640364424,0.0006823917395893807,-0.0002474582171548852,0.00032213029094118483,-0.00012652105213392943,0.00010010929011922683,-0.00037128416890896,0.00028889139871168443,0.00026015976409834903,4.144981674603076e-05,-0.00041770846234753545,0.000592250426320073,-0.0001512559330684482,-0.0005425205766547363,0.00020636228836243032,-0.00034346451682717717,-0.00012490672261428713,0.0,0.00023645780507949133,-1.0997206412756546e-05,7.330855605504039e-05,0.00028563536630543093,-6.783382414973808e-05,0.00047654685546624906,-0.00012328753613482295,0.0005160272131514903,-0.00033234120314888985,-0.0003428221756605606,0.0013317617018616835,0.00028347432207707235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,-0.00011890962607990054,0.0023703514091630777,-0.0009288607496597062,-9.721270625703992e-05,1.2128963190689198e-05,0.0006313680997988027,-0.0003234796558435924,0.0004572968433544492,0.0020265947729509073,-0.0001408306070194777,-0.0004440359346290977,-0.0011798782281995743,2.007299784645799e-05,-0.0005257355791285883,-0.0005490848753245346,-0.001407592662111296,0.00035162480136749003,-0.00014185763336361604,-0.0006761979980497466,1.9497597204060374e-05,0.00010377011699805694,5.801717161188323e-05,0.0001226248172823369,-9.718754625655537e-05,0.0002324204443501418,0.00015435623310795554,0.0006878040213904091,0.0009100901514045,-0.0009233363181696111,-0.00016580171866508998,-0.0008813206978389273,0.0003585925370243835,-0.00016732951905919243,0.0,0.0,0.00016853714417771544,-5.1884389405556845e-05,0.00026169642374825037,0.00043065618173517906,0.00015552434392754552,0.0005608390922500904,2.8411378327645643e-05,0.0006970810492826997,-0.00025422994368036765,0.00015882309264922802,0.0010080362230834492,-0.0001862995697924287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,-0.0002640812473013814,0.0028552614358056017,-0.0014457768042797341,-0.00018350128843486595,-5.3465768084378635e-05,0.0017766292777214498,-0.0004968041925850376,0.0005630521874258941,0.0015950292460067679,-0.00021624385743191371,-0.0006355259623368164,-0.0013862694690656813,0.0008172551297385825,-0.0009434678985240145,-0.0007625331849950233,-0.0012689112817689172,-0.0001387747849343584,-0.0001630603413499653,-0.0009390378811561964,-0.0008961746080153783,-0.00025221384623916077,0.00023273441766433697,0.00010232248647946525,-0.0009929883168835138,-5.534924844553853e-05,-0.00013257823167162026,0.0012226519337935956,0.0010363051899415661,-0.0011984815486306335,-0.0002498403127096686,-0.0014026910135642222,0.0003574013491754654,5.144926935197986e-05,0.0,0.0,0.0003441448479634659,-4.7681309614170266e-05,0.0002868444800556209,0.0006432229465414987,0.0004402835635363034,0.0007522426664149888,0.00022809992237125365,0.0006469236244615824,8.835145076834779e-05,0.00015978791537278752,0.0008881934167960442,-0.00012331880487505823,-0.0003602942670588426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,-0.0003807682395499099,0.001979827506814369,-0.0014893938466265882,-0.0003202049119788365,-0.001237547509873077,0.0017504186911506646,-0.00043070194388104263,0.0008044324814411967,0.0015312672169472336,6.651318106832229e-05,-0.00047800251422789794,-0.0008789847068849041,-0.00014242381178169812,-0.0012021104326082222,-0.00048715186876916464,-0.000826460153210963,0.00023901599918335143,-0.0002683304433358223,-0.00048474308434246464,0.00010778879934596751,-5.632667754015386e-06,7.630719937707382e-05,2.7077256188527893e-06,1.849864884110027e-05,0.00017700811317680743,-0.00031833586995089517,0.0012075008124532776,0.00042676478373540654,-0.000290857125842476,-5.397674694215098e-05,-0.0013504548242159616,0.00035731540924717416,0.00017385081244298132,0.0,0.0,0.0002170217302121201,-0.00010429759248324116,0.0003913433104117091,0.0004084141165227553,0.0004008105859857772,0.0007540564543232867,0.00018301634217795105,0.0005304319894183351,0.0002268926105097054,0.00042637383319068953,0.0009540889738978031,-0.00020071438757384121,-0.00020080994038192926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,-8.819393372122496e-05,0.0017668436185010173,-0.0011886855443301678,-2.12617546239252e-05,-0.0018300331945072714,0.0019630987147552653,-0.00017333993183481252,0.0007255828023916404,0.0013014228889714195,0.00011142141910891209,-0.00031597770306758814,-0.0006749828927295773,0.00020652741117097874,-0.0013756068095190062,-0.00038468134542045943,-0.0006180131914261415,0.00040448850745923874,1.1382080955760427e-05,-0.0004961303576218482,5.231734022646639e-05,0.00018208371479191594,3.27605653892057e-05,-4.269775239703028e-05,-0.00011255322318215934,4.135865221509086e-05,-0.00042617908848454613,0.0017073444505875392,0.0008726077577328184,-0.0009495975170442247,-3.525777554142191e-05,-0.0018057354418705416,0.00018813446125596334,0.0,0.0,0.0,3.121142908490122e-05,-0.0001468444202490767,0.0003577030384263893,0.00034489541043655406,0.0002914769049180992,0.0005918246139466792,0.00018764008534553745,0.00034909708960914637,0.0001977444570758048,0.0004920691724763483,0.0006734325583559312,-4.2212000923449205e-05,1.4951482568821869e-05,-0.0001682041473736246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,-1.526093761489268e-05,0.0018040970371421409,-0.0015561118270105555,0.001111057926538149,-0.0025903298471893106,0.002039774954153763,-0.00015907173145988005,0.0007741469146449457,0.0011364404875821136,0.001019867892382461,-0.0002962901887934517,-0.0008537680275451116,0.00043810598489734114,-0.001048672819232296,-0.0004192705755205391,-0.0006101167591191634,6.550114375607997e-05,9.611367663771055e-05,-0.0005613624146525585,-0.000227289610994822,-0.00011647739235577592,0.0001431505817624041,-8.146205185939163e-05,-0.0005157122653998982,-0.00019118109703899005,-0.0002159233582508468,0.0016317816214501445,0.0010401714696359047,-0.0011282774026301619,-5.770236617419749e-05,-0.0017771830489934914,0.00016625921815256777,0.0,0.0,0.0,-9.344289399010833e-05,3.269648356557851e-05,0.00020682780759182358,0.00019614627669774145,0.0005343504954570566,0.000409496315223279,0.00016258617210645397,0.0002756606467192101,0.00013027717514407195,0.0004845452849161563,0.00034240763000484845,8.670378655511039e-05,0.00012922322687823327,-0.00026829330115590394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,-0.00016613744815403055,0.0021780424724267247,-0.0012858090692677408,0.00097308546811837,-0.0023876766711781643,0.0017034275581121218,-0.0003394111297671689,0.0007206432418602893,0.0011891848656840193,0.0009256550563645186,-0.00046888324543407645,-0.0007941500021553098,0.0007249717647204214,-0.0010640063300024016,-0.0006493493156818826,-0.0005371125841806505,-0.000127527926144513,0.0001937275023659172,-0.0008010929220928665,-0.00037714265180662025,6.790016560796369e-05,0.00014832183021232367,-0.00013588478645667869,-0.000739265035775708,-0.0001210082612769644,-1.6217513839873246e-05,0.0016508518820628041,0.0011531369153618513,-0.001216191806132922,0.0001315743674067456,-0.0017575295872568624,0.0,0.0,0.0,0.0,-0.0004281160280354293,-7.078020912431077e-05,-6.506609835157732e-05,0.00016697714442958682,0.00035619267212149276,0.00035184341406047277,7.031130891309393e-05,5.093549484833709e-05,0.00010616090787497346,0.00046066247199420574,0.0001524297926465866,-0.00027656724535689574,0.00020702001161527347,-0.00019857633308693087,0.00035822236934075606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,-0.00027128947955697803,0.001242238065314367,-0.0006299713609333976,0.00125051335678171,-0.002212554121860285,0.0014473971748792747,-0.0003848222419423854,0.00025144608954173905,0.00044277631098089433,0.0007205015546932805,-0.000493356292290175,-0.00035923309603021886,0.001314968079591126,-0.001039302381931902,-0.0005788526546128859,-0.000153613698992201,1.6505095074647058e-06,0.0002157179636724669,-0.0006580754764260663,-0.0009245864958570335,0.00012831267032176332,7.816829824780986e-05,-0.00013396644461976292,-0.0011480911156436886,-6.660242961111552e-05,5.755171230472186e-05,0.001598241203953248,0.0008610461537099506,-0.0008210149391451604,0.00019858235210278236,-0.0015896283480575138,0.0,0.0,0.0,0.0,-0.00039675302676433225,-8.654529935124017e-05,-0.0002540953967892929,6.240906048488737e-05,0.0002678237747064675,0.00027159234610653934,4.450384341810013e-06,4.854025189545767e-05,3.2356655333035567e-06,0.00044019829225798066,0.0003814693947783646,-0.00045126653916827635,0.00010715259148966694,-0.00029020956070203405,0.0004502067576461352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
