date,ic,rmse
2015-01-08,-0.04924848445271601,0.0041963573999665525
2015-01-09,-0.04768901389530246,0.004019988250862107
2015-01-12,-0.11122538936232734,0.004261748921471341
2015-01-13,-0.039188111330338775,0.0042963221381058115
2015-01-14,-0.09699301407309913,0.0045920527955499975
2015-01-15,-0.1671004575794467,0.004736026512495144
2015-01-16,-0.1230126467931346,0.004139366251183009
2015-01-20,-0.0579465541490858,0.004096753756265702
2015-01-21,-0.012706913339824735,0.003695196364237847
2015-01-22,-0.0848344693281402,0.003576161351331134
2015-01-23,-0.010876699484294422,0.003411971285693428
2015-01-26,0.09303797468354431,0.0034887199830702436
2015-01-27,0.28169245194561654,0.003390624846167127
2015-01-28,0.27147210501640884,0.003407775528303994
2015-01-29,0.27838753387533877,0.003460698670083549
2015-01-30,0.12911020776874435,0.003252334557741942
2015-02-02,0.08213640469738032,0.003407690874598881
2015-02-03,0.04376312839433616,0.003296765748593825
2015-02-04,-0.12321061248478234,0.003504846240789689
2015-02-05,-0.14774545335814804,0.0036086679977777145
2015-02-06,-0.016619322819734224,0.0033564479869451656
2015-02-09,-0.05285252508291003,0.0034456345805400925
2015-02-10,-0.09062809503597045,0.0034909229942988724
2015-02-11,-0.02006632802988959,0.0036437616930952922
2015-02-12,0.04387196482406591,0.0037674759578026507
2015-02-13,0.039837398373983736,0.004311454965151495
2015-02-17,0.13852755194218608,0.0038801756506363252
2015-02-18,0.03137754269108956,0.004093223799046263
2015-02-19,0.056279317813258456,0.003759114397018861
2015-02-20,0.0733448699948847,0.003905735126649308
2015-02-23,0.07869962233758884,0.0031087224455982046
2015-02-24,0.26134891871007065,0.003078124398920412
2015-02-25,0.12684013127051103,0.003402579165011313
2015-02-26,0.26818403115871475,0.003421345703991751
2015-02-27,0.2680866601752678,0.0035083319290229653
2015-03-02,0.3636995915476928,0.004141185793063799
2015-03-03,0.3585686465433301,0.004042209030474231
2015-03-04,0.3425814691637476,0.0038548050097090307
2015-03-05,0.28701678068766673,0.0037499397278887322
2015-03-06,0.3442001036937746,0.003422741425613319
2015-03-09,0.4586932055286485,0.002208719981879193
2015-03-10,0.38195981233955917,0.0027391967445163346
2015-03-11,0.3940360272638754,0.002802345700162932
2015-03-12,0.38459009345085293,0.002483007377588394
