split_date,return_1d,return_5d,return_10d,return_21d,return_42d,return_63d,return_1d_lag1,return_5d_lag1,return_10d_lag1,return_21d_lag1,return_1d_lag2,return_5d_lag2,return_10d_lag2,return_21d_lag2,return_1d_lag3,return_5d_lag3,return_10d_lag3,return_21d_lag3,return_1d_lag4,return_5d_lag4,return_10d_lag4,return_21d_lag4,return_1d_lag5,return_5d_lag5,return_10d_lag5,return_21d_lag5,rsi,bb_high,bb_low,atr,macd,month_8,month_9,month_10,month_11,consumer_discretionary,consumer_staples,energy,finance,health_care,industrials,technology,telecommunications,utilities,intercept,month_7,real_estate,month_6,month_5,month_4,month_3,month_2,year_2016,year_2017,month_12,year_2015,year_2014
2017-06-23,6.527954146080056e-05,0.000452807565735762,0.0005318130588244891,0.0005673254250359865,-0.0008902395008277481,-1.4121198909685702e-05,-7.2590965802353e-05,-4.33694913121487e-05,0.00183361357801954,0.0007836499406823807,-0.0001421611935888761,-0.0007864610153480276,0.00027117869039294123,-6.483348777626302e-05,-0.0002710500838014168,-0.0010685388852625995,0.00013466973121434197,9.12874651972665e-05,-0.00037843268758799175,3.2717300112981774e-05,-0.00017062526247116894,0.00017977069411578232,-0.00012837306049316892,-3.332074954564931e-05,0.00019603327176825544,0.00014720962572523224,0.0010231109292862556,0.0007678007370863177,-0.0007258496605701571,-0.00015398740310621953,-0.0012747322607534453,0.0,0.0,0.0,0.0,-0.00016620874294240377,-4.648430506251651e-05,-0.00045284662939145613,2.8739968050197055e-05,0.0003169687068446766,0.00022966649213575216,0.00016988143914992162,-0.00030851473987659057,0.0,0.0007226450846175077,0.0,-0.00023097085458444425,-0.00024349014845561096,0.00010044366376845043,0.00012539173220351497,3.4267849136088127e-06,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,0.00016426802616926792,0.0006133215628223222,5.805135758538031e-05,0.0005851286109179906,-0.0013648161228667205,0.0005899407864729185,7.494728283807944e-05,0.0003141869608337137,0.0013583117009681647,0.0007437268611564944,-2.2788211102110208e-05,-0.0005983776375730922,0.0002757742412579272,-0.00033411433382232655,-0.00018836814019522976,-0.0008857360164767769,9.097925723990246e-05,4.602823154034228e-05,-0.00028363037795150434,2.1566968474105128e-05,-4.91442673643561e-05,3.063719430805557e-05,-0.00011420410812397178,2.0281968609886418e-05,0.00016441376523619594,0.0002174165941888411,0.0010781279603086606,0.0008137951189203716,-0.0007437466623706059,-0.0002098228177285224,-0.001446885746959213,0.0,0.0,0.0,0.0,-4.58142838345478e-05,-3.356186345112788e-05,-0.00039550026825530856,-9.311571487744521e-05,0.0002299301821837344,0.00028911863166495726,0.00011215733592073419,-0.0002579917502056363,0.0,0.0006264376923699241,0.0,-0.00020427810548860777,-0.00026136051931379957,0.00015753028476611948,0.00016017317879315923,-0.00016741332536293347,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,0.0010103674631335752,-0.0006649641815253615,-0.0004025843886504942,0.00012326508741622438,-0.0006121718651788679,0.0012108165213069282,0.0008241971665088601,0.00035235044997818793,0.00019502306149904195,6.560590589953424e-06,0.00062672706806194,-0.00016671936700404989,0.0003174010908215939,-0.0006263310772799433,0.00042728143785705146,-0.00023213757650366893,-5.682017674863331e-07,-7.739657133202913e-05,0.00027881747956926125,-7.598690431035059e-05,-1.5462449367400433e-05,9.735470749438938e-05,-0.00012337830059498212,-6.57111655984953e-05,0.0002156154911214643,0.00021985233173683164,0.0007582898101315534,0.0010693467249699407,-0.0008510705094956319,-0.0001145512082184427,-0.0010328884986201593,0.0,0.0,0.0,0.0,-0.0009310198336873217,-0.0005389702586484395,-0.0010045226023863206,-0.001090360050845398,-0.0008994617957740264,-0.0005941378582458635,-0.0008542009367177116,-0.0008125477949120632,0.0,0.0006599717964275577,0.0,-0.00042840245493537847,0.0,0.00019539544346223266,0.00013498714218378502,-0.0002803654031109462,-8.406285552376183e-05,0.0,0.0,0.0,0.0,0.0
2017-05-11,0.0007850350475433962,-0.0010684607629318477,0.00023529154816019147,8.140911947012095e-05,-0.0006020132743909559,0.0012197434665481757,0.000655481526096788,-0.00016085860090058352,-0.0002108155618666795,2.785758923521287e-06,0.0005137771806563054,0.00016360564676451409,0.0002956897603069032,-0.0007290136011891866,0.00036554387336670016,4.889145913896907e-05,-2.927607644280353e-06,-0.00015827037745340657,0.0002831308363400627,-8.645683672590478e-05,8.410393264251059e-05,3.464693466475864e-05,-0.00011436295111816231,-3.749532739246388e-05,0.0001620922669542871,0.0001241343911267435,0.0007440861960603,0.0007610266071879721,-0.0006441848528525004,-1.0449801003331872e-06,-0.0010513381276049465,0.0,0.0,0.0,0.0,0.0002629580718208451,3.869823827591335e-05,-0.0003475638172068865,-0.00032966957693480504,0.00011539828464754723,0.00012264541059254038,0.0003152960090786299,-0.00015023522981130337,0.0,0.0005489241558328857,0.0,-0.00022676190690803532,0.0,0.0002030840927291897,0.0001625786186990921,-0.00024420075341901644,-6.164799934407823e-05,0.0,0.0,0.0,0.0,0.0
2017-04-27,0.0009934187496727382,-0.0016538589909335531,-0.0002254593811305989,-0.00011926883652253997,-0.00022451954610904504,0.0005728227178955741,0.0009612592176479087,0.00014088569893144114,-1.7840434542310025e-05,2.94254168114428e-05,0.0009412958039412164,7.292798153045995e-05,0.0002967342553083815,-0.0005344794439170788,0.0008257958744467205,6.214537016729128e-05,6.824024150438192e-05,-0.00030338161850644195,0.0007825935832608913,-6.786807115753364e-05,8.15170634035837e-05,-0.00021907622836153098,-4.286134475217963e-05,-8.353277676671978e-05,0.00013395187669795346,8.29756154515216e-06,0.0008119581667747092,0.0006479376449541475,-0.0006289964014094163,0.00011761634520201287,-0.0010640829538616369,0.0,0.0,0.0,0.0,0.001601417570024759,0.0006730685434258031,0.0004572384523162709,0.0008686041483876425,0.0014498640656946471,0.0012141720116840154,0.0016723319977922178,0.0006632898977222097,0.0,0.0006383431921504576,0.0,4.9541954658225056e-05,0.0,0.0,-0.0002959023440561119,-0.0007814709385749413,-0.00042511507032234815,0.0,0.0,0.0,0.0,0.0
2017-04-13,0.0008077357685119649,-0.0013593891017224045,-0.00025085796485159033,0.0005096997936708407,-0.0008411338833500279,0.0002874124768947026,0.0008064946627684091,0.00017250660703193303,0.0003304617994587157,0.0002481620384207774,0.0007165402515834007,-0.00016707468111828747,0.000595499173539484,-0.000389760369670293,0.0006618539306248637,-0.0001852521864406955,0.00031759063946655997,-0.00031476886806820076,0.0006577038810843237,-0.00019475292648025208,0.00015282072450334075,-0.00021612723251870306,-5.454954594743719e-05,-0.00016878113042468191,0.00011804997879680895,2.5236258228163055e-05,0.0007678961737097577,0.0005205561607755992,-0.0004190285243110714,1.2776920895461696e-05,-0.0009268203300654061,0.0,0.0,0.0,0.0,0.0017050024643896291,0.0007568378552721611,0.00048715882898159627,0.0010553299939076845,0.0016375722857493629,0.001422654766294798,0.0017682988092889572,0.000823831516231137,0.0,0.0007420968976390426,0.0,1.429896083601397e-05,0.0,0.0,-0.0001727513175307601,-0.0006821051709362049,-0.00034001043474986726,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.0007600380717875295,-0.001455369386269725,0.00011360224728640869,0.0008737599184110834,-0.0013764458730850494,0.00014882913794169676,0.0007301033917502634,-0.00010332196489113219,5.725788026962006e-05,0.0005639456360767266,0.0006252599343068101,-0.00010401149081359841,0.0006975222046186012,-0.00038688412477169725,0.000554336066770107,3.344583638672281e-07,0.000447582652820158,-0.00027031410470577765,0.0005668982493921706,-0.00026676324786113645,0.00031723415448063185,-8.071030123929926e-05,-4.325816901931845e-05,-0.0001782334694454813,5.80103014032647e-05,3.482417900564665e-05,0.0006641057440069533,0.0005067655023990131,-0.00032056873075637525,-2.5531408206086378e-05,-0.0007421590925040872,0.0,0.0,0.0,0.0,0.001146866702431981,0.000472256959183239,0.00017698106580999042,0.0006530041284985641,0.0011704299082684886,0.001043587782855102,0.0012917463643593414,0.0006126528397789161,0.0,0.0007177401649728965,0.0,-6.843519136601748e-05,0.0,0.0,0.0,-0.0005111636382442024,-0.00014099293879550948,-2.0863616222311558e-05,2.086361622232282e-05,-2.0863616222327495e-05,0.0,0.0
2017-03-16,0.0007647891324413841,-0.001356067127426155,0.00020169562273429284,0.000760256972330147,-0.0008993551587949958,2.530349106582337e-07,0.0006818647274257376,-0.00018937666874829334,0.00014780252654688982,0.00023434050877390694,0.0006137785463069166,-6.348125532837637e-05,0.0007787953092975812,-0.0003594084357407693,0.000501945393501189,4.1934350682406727e-05,0.00039398668596650715,-0.0002378163734015392,0.0004701501190322717,-0.0002116563856927095,0.00025834561129556256,0.00018412925355181108,-5.650320881793799e-05,-0.00022093592445510035,6.476008790033516e-05,2.406822034475867e-05,0.0005082248403100258,0.0005644263005304336,-0.00048652195766847324,-5.308418520913271e-05,-0.0007792004999728871,0.0,0.0,0.0,0.0,0.0006748063638501472,0.0002746121323538366,-0.0001553326242183743,0.0004064746431552342,0.000740160357166185,0.0007237446104602625,0.0008293596021772085,0.00042432576755788067,0.0,0.0007616597593896259,0.0,-0.00016085025345822775,0.0,0.0,0.0,-0.0004651475225223486,-0.0001391512139453443,-7.295750012855521e-05,7.295750012868864e-05,-7.295750012864061e-05,0.0,0.0
2017-03-02,0.0005441841945623519,-0.001900247869610438,-0.00023700575077994655,0.000902942061958041,-0.00046320152156148226,8.50387500053546e-05,0.0006558022929671187,0.00024754422392270014,0.00014756070268285573,-3.134597505537655e-05,0.0006940980386831833,6.427859008818857e-05,0.0009627159984313572,-0.0002552865883667175,0.0007481870502209998,6.649917411615586e-05,0.00027557840251783385,-0.00016043019732714996,0.0008432993894872181,-0.0004311561957729986,0.00013173257353287982,0.0002473654448668763,-3.9435912058032286e-05,-0.00044938336519034826,-9.675348701048657e-05,-6.6622072516968e-05,0.00013716718480707467,6.774231923419178e-05,0.00021910227580637737,-7.36543398660434e-05,-0.0008731614471322595,0.0,0.0,0.0,1.385626898851671e-05,0.0010306604242452753,0.0004460602843118276,8.622834937140885e-05,0.0008928008654075372,0.0011329899872496284,0.0010456111195270605,0.0012350738487250331,0.0007188443635338369,0.0,0.0010294423409992432,0.0,7.738333993812305e-05,0.0,0.0,0.0,-0.0001532552818240649,-0.00016383051994028373,-4.762115721545099e-05,4.762115721539389e-05,-5.377297004690686e-05,0.0,0.0
2017-02-15,0.00016424012650327898,-0.0012061701483875795,-0.00035036540982080424,0.0008386005432130114,-0.0004465189197450339,7.375744889588045e-05,0.00030839205705002096,0.0005249953029450541,0.00011443373631679473,-0.00011390656747640307,0.0003787036793574658,0.00011087574358361371,0.0008834641147722488,-0.0002666817628329218,0.0005241533744450591,7.914269743381064e-05,0.0002899014284993069,-0.00010965157153613184,0.0006668762099231323,-0.0003451724700789397,9.779228422270603e-05,0.0001648638280477044,-1.7029640630895387e-05,-0.0004190771531866837,-2.9300492235711502e-05,-3.9115632964879384e-05,-3.954111435567172e-05,-0.00010692735392365719,0.00045943630247649814,-0.00018473721329381707,-0.0008441058247936459,0.0,0.0,0.0,0.00018310704485138168,0.0013009128063719354,0.0005863929776929623,0.000417921013544331,0.001377591102102828,0.0012903850536257944,0.001387910873190948,0.0015298718843512434,0.000941292032036978,0.0,0.0013411929968513536,0.0,0.00012791609717102153,0.0,0.0,0.0,0.0,4.945799237237461e-05,-4.785743227281319e-06,4.7857432271790145e-06,-0.00015594004676011873,0.0,0.0
2017-02-01,2.536588344306125e-05,-0.0015689826782509654,7.163210823273698e-05,0.0009202630517096455,-0.00010761658381699177,0.00021772039429885477,0.00017349943387937918,0.00016272791412990026,0.0015730279436926516,-0.0003102013130575758,0.00029730277473459467,-0.001109992695191851,0.0008620948524945937,-6.448007831333911e-05,0.0004251336048950311,-0.001025724641972198,0.00014414974668075826,-0.00014120091529128075,0.0006467684227856531,-0.00035446387247019273,-1.8167423846849905e-05,0.0001422960619324494,-5.743739766661819e-05,-0.00042780006352654654,1.9791510046144304e-05,7.238936428638768e-05,-0.0004482956849451074,-0.00022453294873962936,0.0008523493316901064,-0.0004875710985989882,-0.0008038292344598309,0.0,0.0,5.0168441078808255e-05,0.00031514939476285844,0.0009015964325390078,0.00020338959334288673,0.0003119220697855031,0.0013005216743701964,0.0006251645865927746,0.0010859456249061184,0.001052821674844435,0.0007112664941980774,0.0,0.0015721208342195606,0.0,9.315544866191445e-05,0.0,0.0,0.0,0.0,0.0,6.962395577390625e-05,-6.962395577401072e-05,-0.0002573741348338301,0.0,0.0
2017-01-18,-0.000140671343821664,-0.0022884178260281036,0.0008586503608194034,0.0008854415374813905,-0.0006314612843472369,0.0014149849474094033,7.995201569233087e-05,-0.00029602593636035145,0.0014182170685453396,-0.00042108313762632136,0.0002641062569301868,-0.000978743742949123,0.0018839025737068687,-0.0007723993111919978,0.00044669441362245993,-0.0010673790202334718,4.313720003396492e-05,-0.00017568471656418357,0.0007329397392655175,-0.0012919084178659292,0.00010950328087093434,0.00014926574246797622,-3.001335976627452e-05,-0.0013465754405036316,5.224054870616111e-05,2.9876191735370477e-05,-0.0008202932098349503,-0.00047347911768561663,0.001225398702432538,-0.0004207544196598852,-0.0010030410739232524,0.0,0.0,-2.9280208138304102e-05,0.0002989211439817906,0.0003430052104829911,-0.00037573253687562977,6.394124628785605e-05,0.0011663187702943424,-0.00013609417379937408,0.0006085685308454443,0.0005563149983341082,0.0003326060308887633,0.0,0.001573925754142859,0.0,0.00036739797082212006,0.0,0.0,0.0,0.0,0.0,0.00011622377460907555,-0.00011622377460904813,-0.000182778682961679,0.0,0.0
2017-01-03,-0.0008490906160940794,4.203861101737247e-05,0.001972200677001129,-0.000686726931956823,0.0014788024680837078,0.0007589159447294261,-0.0008211422902129532,-0.0010912575640602605,-0.00043314543115138886,-0.0012225826523905008,-0.0007610690639541282,0.00021101605799103278,1.8876906057660994e-05,-0.0005823486389535436,-0.0007638484467401879,0.00021833142944658712,-3.0803773258224896e-05,1.5424012059167392e-05,-0.0006332585107394277,3.09827836304301e-05,0.00014634025995812877,-2.3479262285283265e-05,-1.0762785888416682e-05,-2.8740054804543078e-05,1.1889388291736237e-05,-9.352625573651817e-05,-0.0005200657018328497,0.00024238343605269158,0.0004117358527273537,-0.0003665430612783073,-0.0012065176949293008,0.0,0.0,-0.0003617992549656445,0.00038229009691864485,0.0003104503922878993,-0.00042242778558325693,0.0001681757567930478,0.0013161238390200552,-0.00032748764530072226,0.0005373391113360408,0.0005030141759859603,0.00020573119228393355,-0.00011673418112888417,0.0014540635019936756,0.0,0.0002874228701077618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.850317841312836e-05,0.0,0.0
2016-12-16,-0.0011952699578096258,0.000649375022282671,0.0013963665888763127,-0.0004247051409791371,0.0010483068842697275,0.00034975377919614365,-0.0011256048378989164,-0.0007034736150496089,-0.0005604678161905937,-0.0004560827461730501,-0.0010010119469818178,0.0002537109116240976,-0.0001901107986897312,-0.0002970868396149283,-0.0009558732618261178,0.00021307427887822428,6.23122702305802e-05,3.525836235096545e-05,-0.0007696821040912987,3.998428840233033e-05,0.00010646473989909821,4.17807074584677e-05,-5.0187594916582196e-05,5.228581747973873e-06,1.7896006154592992e-05,-0.00014226461250874378,-0.00042009827470380445,0.00011487773782387867,0.0007639693539207183,-0.0004329147296892591,-0.0009788080816564497,0.0,-0.000479954230061141,-0.00026881612232889995,0.00048357589947656276,-0.0008984609676235205,-0.0010727250833777475,-0.00044426545130441355,0.0004623724722104727,-0.00156025256982836,-0.00047871037589474657,-0.0007683268038709951,-0.0006348192693322167,-0.00034923451630249606,0.0014079674833102017,0.0,0.0002659441579765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001893604759314828,0.0,0.0
