split_date,return_1d,return_5d,return_10d,return_21d,return_42d,return_63d,return_1d_lag1,return_5d_lag1,return_10d_lag1,return_21d_lag1,return_1d_lag2,return_5d_lag2,return_10d_lag2,return_21d_lag2,return_1d_lag3,return_5d_lag3,return_10d_lag3,return_21d_lag3,return_1d_lag4,return_5d_lag4,return_10d_lag4,return_21d_lag4,return_1d_lag5,return_5d_lag5,return_10d_lag5,return_21d_lag5,rsi,bb_high,bb_low,atr,macd,month_9,month_10,month_11,month_12,consumer_discretionary,consumer_staples,energy,finance,health_care,industrials,real_estate,technology,telecommunications,utilities,intercept,month_8,month_7,month_6,month_5,month_4,month_3,month_2,year_2016,year_2017,year_2015,year_2014
2017-07-24,0.000491004991436292,-6.936589961551268e-05,-0.0004336926015253056,0.000863551344265169,-0.0020597962100674617,0.0014044580043154997,0.00021864496932675947,0.000523771635578906,0.0010060172632903497,0.0008214859657322327,6.717758522145682e-05,-0.00019291140126769391,3.61350514439215e-05,-0.0013989013904915897,-8.841623001170722e-05,-0.0004945119904588444,0.00010884226534764944,0.0004446156958360575,-0.00022230655100270708,0.0003049146174227442,0.0003474145813884359,-0.00011182911400330394,-0.00039568177873168194,0.0005126915955320113,-5.90954097083639e-05,8.155034878251173e-05,0.0009157575361574846,0.0008021316033034382,-0.0006038877702103237,0.00010789917776768134,-0.001349332977147984,0.0,0.0,0.0,0.0,-0.00029401007823385243,-0.00012332892170084284,-0.000334964243038086,0.00011644024250705947,0.00034801292038640617,0.00011760797634507532,-8.154886487837706e-05,0.00018477142322293204,-0.00029085662194545486,0.00040781676280056634,0.0007121414222317347,0.0,0.00036239687815100977,-0.0006488948080750417,0.0003230185518848703,1.6313170014616414e-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,0.0010049816472341982,-0.0011998422941943798,-0.0009621957315745265,0.0006745223680983267,-0.00164948719026557,0.00110181882811541,0.0007577691875185565,0.0009408840429013064,0.001396779063476203,0.0011362643601029612,0.0006408763410254291,-0.00039734099906708453,-0.00015540147249546948,-0.0008441236377523546,0.00041605265846104554,-0.0008140458599045796,-8.311358895896455e-05,0.00039543565865270353,0.0003580523573430035,0.00038209127708607743,8.997795031414454e-05,-0.00013477756942176106,-0.0005064654158664251,0.0004609476089938777,-0.00019332846178988724,0.0002802740096820962,0.0012673424931220578,0.0008014963217117299,-0.0005822163464568895,-0.00022918159648381792,-0.0015407848188262263,0.0,0.0,0.0,0.0,-0.00019156423294096057,-7.509926520398729e-05,-0.0006357891369051614,0.00022903158118755328,0.00027423359363485116,0.0002496219205146309,-0.00021448865226858025,0.00022245543481207275,-0.00035524503620869887,0.00010964351371709541,0.0008482769399250625,0.0,0.00034647681544400943,-0.0006251429031457053,0.00022222749917360932,0.00025661742670730344,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,0.0005111263874550165,-0.0008084098898519398,-0.0004643573122590049,0.0010290884713098575,-0.0022435929619002808,0.001121455550839036,0.0003256311469107846,0.00046899074865772915,0.0008138631211393196,0.001516660347497301,0.00030555277306189266,-6.880111274007556e-05,0.0002160702305916703,-0.0008889747864996995,0.00020969523151474783,-0.0006056368298392209,-0.00024777137526270094,0.0003893929065595017,0.0001763630711097508,0.0002450402868878849,2.7379294669941374e-05,-0.000222156140836837,-0.00028944403392783805,0.00013771358392129183,0.0001297924215114051,0.0004519062139432896,0.0009715669897541151,0.0005042650238114894,-0.0002323875814665974,-0.00025569161746862013,-0.001135983078078514,0.0,0.0,0.0,0.0,-7.185387941731697e-05,3.617077340201389e-06,-0.0005222288830908525,-7.465136758330096e-05,0.00021561392170380388,0.00035027763391101084,-0.0001843757350158772,0.0001532080832222214,-0.00025848576301111634,0.0,0.0006623007302488628,0.0,0.0,-0.0003786840342532053,0.00029821726155619584,0.00011464353474085424,-0.00010779436093709954,0.0,0.0,0.0,0.0,0.0
2017-06-09,-2.4963620779755533e-05,0.0013665712915423294,-0.0001485092021214935,1.2767647145017553e-06,-0.0010085890740527588,0.0011301906831226436,-0.00013295447683301222,0.00021926949385020386,0.0006847389751821456,0.0007020502569810826,-0.00029758971732761735,0.00011513278042774562,0.00023277268023303867,-0.0008056441034831119,-0.0005130599720381329,-0.0007939504990788167,-0.00020333856653929167,0.0002027130293923729,-0.0006870259525527156,-0.00012166855117712781,6.512848839266502e-05,-0.0003805126629636621,-0.000152457341560965,0.00017006009171300347,0.00014921074018252965,0.00033672975130737793,0.00100221278858837,0.0012142614567425857,-0.0007812964977325086,-0.00014955154442239808,-0.0015972643065815429,0.0,0.0,0.0,0.0,-0.004379032226110335,-0.0024031273213063666,-0.003284013253168817,-0.003853648711906793,-0.004426266197842072,-0.003304038620714744,-0.0011776071139139364,-0.004384189230601025,-0.0028564500171934667,0.0,0.0006385463430714036,0.0,0.0,-8.797462697128998e-05,0.00038362053090748734,0.00011053365684201338,-0.0004845214890892636,0.0,0.0,0.0,0.0,0.0
2017-05-25,0.0013937623429699294,-0.00028369368028537345,-0.0014733670351551472,0.00023167961274438902,-0.0010918309016840313,0.0012057735251618368,0.00120812531377209,0.0011991072192580748,0.00037689163565576985,0.0007343956124704978,0.0008482127367684485,-2.7099879104074298e-05,0.0002872192347154266,-0.0005841725648043317,0.0005130889585596606,-0.0009436471900103035,-0.00022788786827010137,0.0001199726305818188,0.0003055737337579889,-0.0002483646228953056,-0.00014790809359204924,-0.00011711963142787478,-0.00024876797744874076,-5.962446714337521e-05,0.00031466297894393417,0.0001895238813420476,0.0003268735067002733,0.0011319024205186106,-0.0009660486922790243,-0.0001220797670183125,-0.0005830826462038127,0.0,0.0,0.0,0.0,-0.0010937146601502905,-0.0008362986557466697,-0.0014289165410626189,-0.0015157594044397146,-0.001392944640721941,-0.0009765265204915078,-0.0005261665610062897,-0.0011058209503217568,-0.0010381350862149728,0.0,0.0005148041345720425,0.0,0.0,0.0,0.00032271164799116246,0.00014014162810670826,-0.0004368183293303595,3.845117687291527e-06,0.0,0.0,0.0,0.0
2017-05-11,0.001122973188963286,-0.0017456560445585152,0.0005559706632360436,0.0004050803781829426,-0.0004316129943307449,-0.0005128788190979587,0.0009825913461320901,-0.0004048911300176989,-0.0009481317074428166,0.001028063732520399,0.0006938001773561332,0.0008323797160952011,0.00031144286051264605,0.00015313317311056002,0.0003835178983421084,-0.0001570197215155048,-0.00030467422051040063,-2.3149155936432296e-05,0.00037655801975640347,-0.0003474840004398255,0.00011855060486655593,-0.00018510606037819426,-0.000160818246734631,-0.00015192943737992297,0.0003695788286319613,-6.233111221677337e-05,0.0004659586291362338,0.00047870968220265343,-0.0005405246042393629,0.0001503467797951319,-0.0004799730403000478,0.0,0.0,0.0,0.0,0.0012807860650630865,0.00038069926463942113,0.00011548127824041643,0.0004340535895412262,0.0010875996244622485,0.0008461630531342604,-9.386271462005239e-05,0.0014316169356194716,0.0004127893550773056,0.0,0.0005463286469115169,0.0,0.0,0.0,0.00012220534655665952,8.845826564811695e-05,-0.0004245883644799791,0.00031371842236513467,0.0,0.0,0.0,0.0
2017-04-27,0.0012022114874437127,-0.0019362982158477933,0.0010319903689942499,0.0001349170246116997,0.0021020975121868457,-0.003360625311150621,0.0009737932708478145,-0.0008938954637296377,-0.0011088119500294996,0.0011271447020581506,0.0008203437106170422,0.0008279654698609765,0.0016159123246854957,0.002632569691687348,0.00045211867179787774,8.755890574443092e-05,-0.0005275460111947959,-0.00034263186071182135,0.00042664814018812235,-0.00095844128174906,-0.000173053233392464,-0.00023930704690368045,-4.977695991037444e-05,-0.0011312173556543023,-3.322665527619263e-05,-6.628697497210957e-05,0.0005851345581573675,0.0007659421983952803,-0.0007781678803531576,-3.5118889585702145e-05,-0.0007132769800395022,0.0,0.0,0.0,0.0,0.00175469355534299,0.0006540688743460019,0.000330764221826145,0.0009808591864123879,0.00169621662503337,0.0013923742586368182,1.199282178893705e-05,0.0018683784630801807,0.0007847840704082611,0.0001570325399077756,0.0008869773807375834,0.0,0.0,0.0,0.0,-0.00032140100797508573,-0.0007926835436451041,0.00018052565014171608,0.0,0.0,0.0,0.0
2017-04-13,0.0006843040201528249,-0.001066322168366889,0.0011306654030060368,0.000640271660398338,0.0017823902101959815,-0.0035179872550227887,0.0005226934136081802,-0.0008699661289394894,-0.00127889999913986,0.0013373428585943205,0.0003097875941166385,0.0006987204087752565,0.001961305253828374,0.002477131882827056,8.91219708160265e-05,2.948532173613689e-05,-0.0003717363538778807,-0.0003574734141611581,3.0254924051328665e-05,-0.0011410052116408577,6.475802868252096e-05,-5.8849943210179745e-05,-4.919896350424035e-05,-0.0012683373281981072,0.00019134414714866974,7.063453094873092e-05,0.0003193427799746985,0.0005703040038189379,-0.0005666313234587545,-0.00035840397707721653,-0.0003669132464523178,0.0,0.0,0.0,0.0,0.0008820342992756094,0.0002387663617987717,-2.4760993966752435e-05,0.00043355298146612915,0.0008960002705801409,0.0007993179137030774,8.601247670255627e-05,0.0010173631687436294,0.00044348746797121284,-1.6357193776407554e-05,0.0006115769259699245,0.0,0.0,0.0,0.0,-0.0006487906625696346,-0.00044627293866432167,0.0005415224662353152,0.0,0.0,0.0,0.0
2017-03-30,0.00022929927076205349,-0.0004920615252963763,0.00091669118987994,0.00042480741056638853,0.0023083133501807874,-0.00423216833600498,6.973870102916167e-05,-0.0008220038135454682,-0.0010882666030870383,0.0012990675156391174,-5.7554934578316664e-05,0.000502754955565296,0.0016232495978653983,0.0031951566339717113,-0.0002603328528920968,0.00010177687412921448,-6.339475843997564e-05,-0.00012331264047780427,-0.00019808045395579619,-0.0010886699579835601,-0.00014988756436374063,0.0002504453455282111,-6.792986893722655e-05,-0.0010940146219585725,-0.00015880339410265693,-0.000295453924934912,0.00028618669270707813,0.0003785914464150486,-1.833522472174121e-05,-0.00042573641199851876,-0.0003733524699740778,0.0,0.0,0.0,0.0001889827222434987,0.0007427699619980219,4.8748099513049115e-05,-0.00045141769106238155,0.00024836112681613816,0.0006997145103937592,0.0005873787445727346,-7.07486672364724e-05,0.0008484240227064762,0.00033849271598743706,8.40210510329093e-05,0.0009661826194080503,0.0,0.0,0.0,0.0,0.0,-0.00047133596603925724,0.0005482228925100765,0.000188982722243417,-0.00018898272224358346,0.0,0.0
2017-03-16,0.00018530450068178088,-0.0005625697056541804,0.0011370442620697058,-0.00018578841764689026,0.002990191181509997,-0.004077394840896638,2.5400130482469365e-06,-0.0008836120654293288,-0.0009756630484183036,0.000555039184143514,-5.3499804986546724e-05,0.0005975852749218739,0.001598947478710684,0.003431865664184321,-0.0002817533824539545,0.0007559610015367993,4.675931669970845e-06,-0.00011747632544831523,-0.00019420995359160554,-0.0007568667823754215,-0.0003587153643151961,0.0004023932577438088,-2.2649188688360373e-05,-0.0010316823016834637,-0.0005869343725408215,-0.00025263254079924325,0.00013884499166770707,0.0003424829986915208,-6.647322974861867e-05,-0.000524493582499735,-0.0003841359943050538,0.0,0.0,0.0,8.05856807723209e-05,0.001462351521122932,0.000786878125492088,-1.691581658458311e-05,0.0010995680480493238,0.0016592027036143235,0.0013663297384349674,-0.00015701503771169207,0.0016026074605683303,0.0009387330657499408,4.326548595354643e-05,0.0009849928137794825,0.0,0.0,0.0,0.0,0.0,-0.00041338021703149665,0.0005652766945333968,8.058568077300547e-05,-8.058568077214532e-05,0.0,0.0
2017-03-02,-0.0005233326382629007,0.00024057525158594067,0.0010824582550034245,-0.00018515614550311098,0.003091537990780686,-0.0028362877484043067,-0.0005663501572647923,-0.0007667236619292879,-0.0011079443181248804,-5.29534943373136e-05,-0.0006629558073210583,0.0006995824028819872,0.003783923605356357,0.0024638772041321254,-0.0007365465180143914,0.001059478907011421,-0.00023063775949574994,-3.449364573950238e-05,-0.0005661488047343385,-0.002358098575382714,-0.000337582079029051,0.00031286245088092956,-2.1933301408975397e-06,-0.00268309818057922,-0.0008964600332636492,-0.0004782148936871031,-0.0001091127144740523,0.00029971941160332336,0.0004025643774350941,-0.0004351599566481834,-0.0009986173303751776,0.0,0.0,0.00013940903907524196,0.00021829434307325254,0.0019245799204888666,0.0009834351041934854,0.0005250734699233987,0.0018591179519911658,0.0019068049094001732,0.0017653199643712033,0.0008537904890844312,0.002076990864942507,0.001314798847799526,9.009014406678578e-05,0.0015713837386251445,0.0,0.0,0.0,0.0,0.0,-0.00035265504884396355,0.0006345819782975405,0.0002642339501438562,-0.00026423395014363104,0.0,0.0
2017-02-15,-0.0006152389240708003,0.00017386635541932188,0.000805319621034308,-0.0004335925605078511,0.0031017057268800997,-0.0024353773595923002,-0.0005159659035034096,-0.00022155536496767234,-0.0009690976071845603,3.569407230836576e-05,-0.0005393224926634655,0.0006993307004993697,0.0038354557552649203,0.0025768056562820987,-0.00047132386627353755,0.0011962342172086155,-0.00051820628294692,0.0002240961502702758,-0.00020915934694719482,-0.0024500175544176026,-0.0007142849197459073,-1.9691883602876534e-05,8.107483029674031e-05,-0.0028640246764241113,-0.0011522090431311184,-0.00024316831324267237,-0.0003352828436267634,0.0003240550394140307,0.0006897555695570429,-0.0007837203758417485,-0.0011298175491686027,0.0,0.0,0.00012585627631827247,0.0001860930177453154,0.0010985350443547327,0.00039597884022367526,0.00013262911963523766,0.0012905187826505488,0.0005792521061941283,0.0012066733106287154,0.0007281250795408298,0.0010070507450595392,0.0008335270586454289,-6.912091967387678e-05,0.0017982844363772582,0.0,0.0,0.0,0.0,0.0,0.0,0.0009332566199895248,0.0002734856954017113,-0.00027348569540114803,0.0,0.0
2017-02-01,-0.0010128828188342878,-0.0009451508863188079,0.0013981867331311875,0.00011715876272925555,0.0033828139391611613,-0.002268193352399538,-0.0007510729766521333,-0.0009387513367321712,0.0021237085421281355,0.00014699192621124294,-0.0005301246378585511,-0.001810754887377625,0.0036878138676702255,0.0027364106094274372,-0.0004539747706719895,-0.0015425125461740932,-0.0007407665243124755,0.00030983126897374323,-2.5746171090006936e-05,-0.00292334991167409,-0.000702483380437118,0.00013979685265593363,0.00020901006176704225,-0.0032350730773507285,-0.0007479212789962585,-2.4302139991487077e-05,-0.001521746760116214,-0.00026308997550376245,0.0017846482869170316,-0.0014710846936778043,-0.0005072938065477689,0.0,-0.00017066811869472239,0.00047867950464103456,9.230939993560875e-06,0.0007318846513586824,-0.00010191663197780125,-4.002602834174635e-05,0.0014014227895366232,0.0002454389895599755,0.0007223525836691897,0.0013366368272524627,0.0006546471629206586,0.0006588033740682937,-2.8787880072297618e-05,0.0019938514491686966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044259090659294793,-0.0004425909065927403,0.0,0.0
2017-01-18,2.341899662763382e-06,-0.003479460701235166,0.0037619340697320797,-0.0007737816859427437,0.0009746731507407348,0.001673506227145564,8.712237365504827e-05,-0.002175526354843085,0.002419808533386706,-0.0011474821526867276,0.00020322353335419882,-0.0015903588112203349,0.006565053120045721,-0.00023830960373882285,0.00030012114076015113,-0.0016034003372821495,-0.00023534608249490492,-8.116701522675836e-05,0.0005593583847040401,-0.005210517151806526,-0.00018195041995021108,0.00017537256421938554,0.00016477136898595605,-0.005251763382358263,-0.00046433918765683964,-0.00017065928266894555,-0.0016840263081436646,-6.234913154219571e-05,0.001083932879020969,-0.001131713785792557,-0.0009292560276924808,0.0,-0.0011305337318559784,0.0007412688454795751,0.0003686532398993193,0.000635995830474398,-0.0002436932783380189,0.00030425865991586215,0.0015804122795923068,-0.00029078828404993445,0.0005151117454297796,0.0020992651747853397,0.0005113194992745242,0.00032469810300578923,-0.0001706349066481023,0.001704959521162935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024276094623020927,-0.00024276094623018924,0.0,0.0
