,1d,5d,10d,21d
2018-02-16 21:00:00+00:00,0.0010689956925564736,0.007900580790402234,-0.0005620306115189377,0.010020436871144511
2018-02-20 21:00:00+00:00,-0.01038776372742467,0.004228470907422288,0.0035963027383734136,0.002252576426747588
2018-02-21 21:00:00+00:00,0.008072202019451025,0.005866943144418046,0.006501762185783466,0.006166263273190031
2018-02-22 21:00:00+00:00,0.0012014069298824648,-0.0034186293855837935,-0.004621915204147675,-0.01347303509257447
2018-02-23 21:00:00+00:00,0.01965590649134885,-0.0005468380064778122,-0.005393565732519479,-0.002710196980998947
2018-02-26 21:00:00+00:00,7.794117442205817e-05,0.0028570642041887417,-0.00034617665534752984,-0.0033899625560847024
2018-02-27 21:00:00+00:00,0.007138705880374685,0.0019080796407402456,-0.004598088801068156,0.0032948748585257537
2018-02-28 21:00:00+00:00,-0.011367693027229286,0.01043409549271912,-5.990369050901112e-05,0.00833404746798072
2018-03-01 21:00:00+00:00,0.013285510715923987,-0.008822994466081258,-0.002363080624255942,0.008757449194949585
2018-03-02 21:00:00+00:00,0.002447191791236758,0.0074039129349434685,0.009714947885221203,0.0026824771799613956
2018-03-05 21:00:00+00:00,-0.0019253149613457365,-0.013235813972448884,-0.0003287828873549392,-0.014580926824251383
2018-03-06 21:00:00+00:00,0.010730410758730269,0.019108985910753606,0.008074846690721893,0.014340362970200138
2018-03-07 21:00:00+00:00,0.004310249070942795,-0.007303839855542282,-0.006177867152759919,0.000833443161043057
2018-03-08 21:00:00+00:00,0.0039871092513346085,-0.0073384792545669875,0.014565078587234437,0.013236657415901965
2018-03-09 21:00:00+00:00,-0.0028516540388957567,0.001135437051720256,0.007002381729784624,-0.002775343425177934
2018-03-12 20:00:00+00:00,0.020410164478455783,0.003135477530299857,0.011528930023291695,0.017043850699988372
2018-03-13 20:00:00+00:00,0.0004930733136145893,0.0027247286863192333,0.0001233505181339467,-0.001774919849040879
2018-03-14 20:00:00+00:00,0.00295464315182703,-0.0018964448346195928,0.0006672834848358011,-0.002571673524864093
2018-03-15 20:00:00+00:00,-0.0035430785978172175,0.0018988164460300716,-0.0013420065495295397,-0.00823853725916035
2018-03-16 20:00:00+00:00,0.004281509505571268,-0.0098344328705261,0.0018818422279609504,-0.0015916418950118194
2018-03-19 20:00:00+00:00,-0.008920175664312358,0.002842778500518728,0.0057553354878090435,0.00643995278987064
2018-03-20 20:00:00+00:00,-0.002733745931884135,-0.008591514503817232,0.0014770091905269567,0.01115220468714151
2018-03-21 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-22 20:00:00+00:00,0.0068129400338350354,0.008661704971941298,0.0015770518462501215,-0.005255174966343312
2018-03-23 20:00:00+00:00,0.0248507496415602,-0.004679175949538039,-0.0007319017598692579,-0.013016758319927546
2018-03-26 20:00:00+00:00,0.012918055936940842,0.006892210192281256,0.007595586074495619,0.0032275372712882167
2018-03-27 20:00:00+00:00,0.0037640014141966383,0.0061607182947867045,-0.005078921220394106,0.00847291016056606
2018-03-28 20:00:00+00:00,-0.0005344674084709622,-0.008465669441858559,-0.023798100540782796,-0.017976091946372508
2018-03-29 20:00:00+00:00,-0.008771667205920708,0.0009362014466742785,-0.007385950108385275,-0.012213582204668394
2018-04-02 20:00:00+00:00,0.02205779359714133,0.02248282392368184,0.011907526423793557,0.007733870366100293
2018-04-03 20:00:00+00:00,-0.018401574606862092,-0.01700076700626907,-0.030723351567712998,-0.02175760567976559
2018-04-04 20:00:00+00:00,0.004607541263286219,-0.03166873090591549,-0.020730910594309426,-0.032855014962483664
2018-04-05 20:00:00+00:00,0.007180478867699236,-0.006120232404908665,-0.0006202603495569781,0.0026739646362088365
2018-04-06 20:00:00+00:00,-0.008151767220394346,-0.015945455478340698,-0.009531053677583112,-0.004738938504306511
2018-04-09 20:00:00+00:00,-0.009657521273191083,-0.01667420945276521,-0.012685093887821464,-0.0045117406774859425
2018-04-10 20:00:00+00:00,0.022676164647326802,0.021136807367163613,0.03161156697028056,0.01403173188786111
2018-04-11 20:00:00+00:00,0.014657845681612436,0.02871745472374032,0.019503814556020238,0.009685699228647815
2018-04-12 20:00:00+00:00,-0.0011488811969404544,-0.017887466992307477,-0.02198263512985532,0.0007726420235909526
2018-04-13 20:00:00+00:00,0.015300261910379254,0.00725679054169337,0.013320169195842002,-0.007814196158359099
2018-04-16 20:00:00+00:00,-0.00844288007998728,-0.0007027609426009107,-0.011232847460231121,0.002238355662540492
2018-04-17 20:00:00+00:00,-0.00267275967519065,-0.004023354853548877,-0.011361704096053638,-0.010905000464625503
2018-04-18 20:00:00+00:00,-0.0021228226746001777,0.00018988485048598847,-0.0012086830716208086,-0.003076775144658539
2018-04-19 20:00:00+00:00,0.008943462709512406,-0.010099119359792241,0.01918040322921999,0.01815390033310149
2018-04-20 20:00:00+00:00,0.010024268349597909,0.007457764613613804,-0.009602359621388001,-0.020910551668659738
2018-04-23 20:00:00+00:00,0.0006307689037570174,0.0020287188379710663,0.011940255178438441,0.0070717600726493135
2018-04-24 20:00:00+00:00,-0.004599980064896703,0.003519141114983526,0.004667512755133885,0.004134430636809183
2018-04-25 20:00:00+00:00,0.016106319191906193,-0.0067291189362131965,-0.011430236645196268,0.0029635351812382638
2018-04-26 20:00:00+00:00,-0.015602970432715857,0.02314362360520783,0.014293341243811097,0.008800866764977489
2018-04-27 20:00:00+00:00,-0.013831124715650511,0.010588939222007987,-0.017302157106879656,-0.025904868676602244
2018-04-30 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-01 20:00:00+00:00,-0.026881686849817288,-0.0104505454821755,0.00781555159564129,-0.013775518549497323
2018-05-02 20:00:00+00:00,0.016918080194056495,0.01680155829370711,0.017771743528630424,-0.004539379307755942
2018-05-03 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-04 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-07 20:00:00+00:00,-0.010618168456180466,-0.012095844690357738,-0.0074674287683356155,-0.011187549881964354
2018-05-08 20:00:00+00:00,0.0073366404204699975,0.013529813130280566,0.00696581631938975,0.011978891404929692
2018-05-09 20:00:00+00:00,0.006092010053213359,0.009015545662003355,-0.005290875465839062,-0.0031593672866783162
2018-05-10 20:00:00+00:00,-0.009677733283345091,-0.009859009366214977,0.017218491727210905,-0.01728559505373628
2018-05-11 20:00:00+00:00,0.004768123826589532,0.005486500790233828,-0.0026422900559340823,0.00011164967027377237
2018-05-14 20:00:00+00:00,0.0038254216970317056,0.006348292725086857,-0.019579105363953908,0.015174897719155478
2018-05-15 20:00:00+00:00,0.000542136576580754,0.005904532375703653,0.005118743205106746,0.00020461214728206834
2018-05-16 20:00:00+00:00,0.002731806846333784,0.005422925266329148,0.009468841547359164,0.0046523869553569686
2018-05-17 20:00:00+00:00,0.010229528085194728,0.0006553722991620159,-0.003231507755063645,-0.005066689391772905
2018-05-18 20:00:00+00:00,-0.0010534507050631303,-0.011772746091414321,8.080578437774655e-05,-0.0011229370690147844
2018-05-21 20:00:00+00:00,-0.006252149519660799,-0.006446313877359611,-0.0016612080100184556,-0.003187794043683745
2018-05-22 20:00:00+00:00,-0.0023021528407841663,0.0008677407834796202,0.0026512715018964794,-4.8426866021022974e-05
2018-05-23 20:00:00+00:00,-0.0011176251850707475,-0.010555798058648036,-0.002144254346040375,0.010390620354887803
2018-05-24 20:00:00+00:00,-0.009406873964660667,0.0015920064393222244,-0.005930119440265891,0.007147229605211081
2018-05-25 20:00:00+00:00,-0.00915767684034674,0.007687273801578076,-0.0043313237385100845,-0.007479549636907223
2018-05-29 20:00:00+00:00,-0.012202054655106265,0.0024472466770446566,0.0016216802475701453,-0.007251603648702587
2018-05-30 20:00:00+00:00,0.007152420126522507,-0.0019472613511818393,0.0031977533402631764,-0.0012803762245136019
2018-05-31 20:00:00+00:00,-0.002737881216438365,0.0006372646621275457,0.005346158200323581,0.0010102648878929088
2018-06-01 20:00:00+00:00,0.007619322590741717,-0.007142483181695858,0.006463183217668922,-0.0026458948690895046
2018-06-04 20:00:00+00:00,0.0029434720838001915,-0.018178922973078437,0.02538815827495311,-0.010523730467244974
2018-06-05 20:00:00+00:00,-0.0009465301330732201,0.005966174818039072,0.0014753371466298404,0.0014446002885653009
2018-06-06 20:00:00+00:00,0.013796924101959984,0.005513554070633475,0.02950142731213612,0.03396615733857877
2018-06-07 20:00:00+00:00,0.016398135879743148,-0.005012715435791293,-0.024821730151358357,-0.008291800828222562
2018-06-08 20:00:00+00:00,-0.0066653359191287676,0.005041718574544829,-0.0013476856866468934,-0.00567837034247376
2018-06-11 20:00:00+00:00,-0.005718985530519083,-0.004662412258469195,-0.007826435345406946,0.00164204611769736
2018-06-12 20:00:00+00:00,0.0037442436249475186,0.007768888425551346,0.009606534127398758,0.018353934269257133
2018-06-13 20:00:00+00:00,-0.014029295733012481,0.00282715002936218,0.01292413166820916,-0.004965121940863959
2018-06-14 20:00:00+00:00,0.006166559897443635,-0.011127914077343593,-0.004875978582878027,0.006768796184749126
2018-06-15 20:00:00+00:00,-0.010583074297558004,-0.02642604524278014,-0.024678943903767903,-0.01672925146238624
2018-06-18 20:00:00+00:00,-0.0142822768587606,-0.0251538993162167,-0.015559006561237987,-0.01627162982941266
2018-06-19 20:00:00+00:00,-0.0019765986418630588,-0.0012832590290363655,0.006426161098601169,0.005738769368619057
2018-06-20 20:00:00+00:00,0.0031166700693738836,0.006718537168659555,-0.006930590560909833,-0.0023013136096327047
2018-06-21 20:00:00+00:00,-0.0007652821292294387,-0.0027652201609899008,-0.025271365717810634,-0.0274650221427164
2018-06-22 20:00:00+00:00,-0.011006514079186624,-0.013310059009634445,-0.017278781341085625,-0.007980695954371786
2018-06-25 20:00:00+00:00,-0.004905885092163054,-0.004983877780259993,-0.004185860790087426,0.004932380668701386
2018-06-26 20:00:00+00:00,0.007295968099735095,0.03255105716434481,0.01305690235571122,0.023898634203364244
2018-06-27 20:00:00+00:00,0.008147406422085668,-0.013134393295632263,0.009211831614498012,-0.013075769522751357
2018-06-28 20:00:00+00:00,0.0005618063037575727,0.005418423997074262,0.005890939612426926,-0.0041913716417981695
2018-06-29 20:00:00+00:00,0.011215102782527131,0.013865093888649982,0.009634014880015807,-0.005930922949833661
2018-07-02 20:00:00+00:00,0.014563304768987928,0.0014359086840662894,0.005114909611545038,0.015506073342162807
2018-07-03 17:00:00+00:00,0.0008199506940533841,-0.023020453113564154,0.0008080703379511611,-0.009209500460992892
2018-07-05 20:00:00+00:00,0.010389447344880898,-0.02110074110743576,0.014994827585500081,0.0211302411383143
2018-07-06 20:00:00+00:00,-0.0031079953177598485,0.01172112900699629,0.004136351664189464,0.007524572605393631
2018-07-09 20:00:00+00:00,-0.002240182917536915,-0.012533377190866002,-0.008205273009100122,-0.0016111368347012656
2018-07-10 20:00:00+00:00,0.003988726934307296,0.01499715039933136,0.01764738679155453,-0.0003038318057657641
2018-07-11 20:00:00+00:00,-0.018308192261562217,-5.754558404158505e-05,-0.012072055230186396,-0.004458984892564688
2018-07-12 20:00:00+00:00,-0.007611670385563207,-0.019807519960540643,-0.023398822594612012,-0.0032571348311436488
2018-07-13 20:00:00+00:00,0.004247796512300228,0.002297157075307643,0.003824852729060302,-0.004190664062292293
2018-07-16 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-07-17 20:00:00+00:00,0.010462363296175337,0.020961898125221978,0.009196223858718655,0.03470895730614543
2018-07-18 20:00:00+00:00,-0.0023723731021237926,-0.007136206239668819,-0.0019344367081195468,-0.00021550856408170116
2018-07-19 20:00:00+00:00,-0.003489028032328645,0.004839536147361434,-0.00740033276575458,-0.02347542493147614
2018-07-20 20:00:00+00:00,-0.010193519443385424,-0.006440691910415075,0.0011099399535425825,0.0008936914700903298
2018-07-23 20:00:00+00:00,0.024008651034806094,0.008251413522783801,0.011823790288988167,0.017668753865340392
2018-07-24 20:00:00+00:00,0.004565813286479203,0.0014610471454663543,-0.006583204860343805,0.0018323687305064063
2018-07-25 20:00:00+00:00,-0.002822955966612861,0.00622768553404307,0.00517312975913109,0.007385780438630585
2018-07-26 20:00:00+00:00,0.01598774554709581,-0.009007330479807063,-0.00875901589859418,-0.006363945949563243
2018-07-27 20:00:00+00:00,-0.0009444136510050605,0.004946220519625122,-0.007612384337848166,0.007441923314801535
2018-07-30 20:00:00+00:00,-0.002239366170538104,-0.013980076181247858,-0.001962324674896876,-0.008463169285914618
2018-07-31 20:00:00+00:00,-0.0012957821723167395,0.00926557566626629,0.0068606076408364025,0.005424103172783523
2018-08-01 20:00:00+00:00,0.009404574843162594,-0.003064709214594119,-0.0034748303858512797,-0.0030676950944413806
2018-08-02 20:00:00+00:00,-0.013506800710669564,0.00038444838742979215,0.02411630938908682,0.009440640309398951
2018-08-03 20:00:00+00:00,-0.006429038547593691,0.0020901200404628284,0.002439715457856373,-0.014677983203616463
2018-08-06 20:00:00+00:00,-0.018900980690490066,-0.006420601191580277,0.003869885354974123,-0.009558247135802889
2018-08-07 20:00:00+00:00,0.008806790100514661,0.005073308722620462,0.005532767053283649,-0.005407269965935324
2018-08-08 20:00:00+00:00,-0.0053911031731325165,-0.0008375873490350516,-0.024748757340516403,-0.0036294911104607364
2018-08-09 20:00:00+00:00,-0.0025585723764653956,0.009707167035979847,-0.007837703654957395,-0.013832299287507288
2018-08-10 20:00:00+00:00,-0.011987341999315393,0.009925356813874853,0.019746343377954334,0.009257656856926033
2018-08-13 20:00:00+00:00,0.0005711592072543681,0.010833334462282185,0.03402561127274861,0.022702970576548243
2018-08-14 20:00:00+00:00,-0.005997876967532845,-0.0014109186293425058,-0.0014008809018452029,-0.00023696342124523984
2018-08-15 20:00:00+00:00,-0.0033350000245002676,0.0073919370044450705,-0.0101806788117762,-0.0060921017308994685
2018-08-16 20:00:00+00:00,-0.006322823327911342,-0.008932368882258568,-0.0031575753190976608,0.0030313109532600357
2018-08-17 20:00:00+00:00,-0.004183769671304738,-0.012068913069105625,-0.010489948586009046,-0.00757062517115048
2018-08-20 20:00:00+00:00,-0.006023512285293298,-0.0066954501877924955,8.631961293881218e-05,0.0039557861190935295
2018-08-21 20:00:00+00:00,0.004928884854652038,0.016809354927117326,0.003839670085921343,-0.0015129192080498566
2018-08-22 20:00:00+00:00,0.01285391302631389,-0.008346084585721392,-0.006254514975819969,-0.005124505276012048
2018-08-23 20:00:00+00:00,-0.0069015624333660375,0.005277951773186906,0.0186609763637835,0.0073080900955990735
2018-08-24 20:00:00+00:00,-0.01250466373116299,0.002519392718280944,-0.0007729549609538644,-0.0008682073744030738
2018-08-27 20:00:00+00:00,0.005335128946987178,-0.0006063123820629901,-0.009980943543113185,-0.003919817843000106
2018-08-28 20:00:00+00:00,-0.021076794915142805,-0.002014819939414214,0.0012528177003703345,-0.0038939998558930045
2018-08-29 20:00:00+00:00,7.411499388543241e-05,0.0004065864731295221,0.008842548199134992,0.00927881076341297
2018-08-30 20:00:00+00:00,-0.00807189735069258,-0.014577284530881696,-0.011335115722653999,-0.003855363303561954
2018-08-31 20:00:00+00:00,0.002171868934011778,-0.0017066778143601802,-0.0018642306868018599,0.003053087686637035
2018-09-04 20:00:00+00:00,0.000248129023833199,-0.0036009946557740147,-0.004906161752859073,0.006652423167699872
2018-09-05 20:00:00+00:00,0.009891324024015269,0.0022682842480250542,-0.0014680978224691499,0.00014490651423404444
2018-09-06 20:00:00+00:00,0.006355873424590319,0.01262769488548332,0.0032269463592489167,0.011957419548163317
2018-09-07 20:00:00+00:00,0.011485322788089336,-0.005522171905521622,-0.011282726658857656,-0.0017519521438577046
2018-09-10 20:00:00+00:00,0.0010042450392244717,-0.016879063922775828,-0.002385615785271078,0.005390987590967455
2018-09-11 20:00:00+00:00,0.009714944064011855,0.007930547508743446,-0.004627823264064523,0.003306506964088296
2018-09-12 20:00:00+00:00,0.014821551454224036,-0.01529185515730258,-0.010814449208594201,-0.010459619266790288
2018-09-13 20:00:00+00:00,-0.015184513490817841,-0.008897902102643296,0.0005212081725749496,-0.0010675076612040035
2018-09-14 20:00:00+00:00,0.019167705094979892,0.01220338383364461,0.033915233019725655,0.027169586176069904
2018-09-17 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-09-18 20:00:00+00:00,-0.02721252286717213,0.0023014263167313587,-0.0023812911494235367,-0.008155507254594796
2018-09-19 20:00:00+00:00,0.0044320315049390935,0.037331247411246826,0.011078651964050445,0.01351474592551738
2018-09-20 20:00:00+00:00,-0.018936719379501477,0.003201457338634084,2.6056837870935823e-05,-0.007489316873122598
2018-09-21 20:00:00+00:00,-0.004748659578593939,0.006237165273443868,0.0031227412960779244,0.00016614622714761218
2018-09-24 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-09-25 20:00:00+00:00,0.0009892841692986654,-0.010188326829771333,0.0010924918789503302,-0.0022567687339543063
2018-09-26 20:00:00+00:00,0.006964084292787609,0.015434114674254706,0.022009434438935882,0.0361649586596533
2018-09-27 20:00:00+00:00,0.0016156867373904316,-0.007892656289017919,0.0012323044281445927,-0.009676962449944093
2018-09-28 20:00:00+00:00,-0.004329666196705939,-0.003819180937481015,-0.0014839965735520266,-0.005443965880354451
2018-10-01 20:00:00+00:00,0.001038600832637071,-0.013050544655498264,0.00550799014623804,0.019060945379860472
2018-10-02 20:00:00+00:00,0.006300259228205318,0.014916764531057725,-0.013771117874262107,-0.012855600194629724
2018-10-03 20:00:00+00:00,0.0016740826948313803,-0.0010139245592005741,0.003265144050684343,0.002342019751313318
2018-10-04 20:00:00+00:00,-0.001001123429938744,-0.024036742314080484,-0.011737995013573865,-0.012900193896009826
2018-10-05 20:00:00+00:00,-0.01207453785375645,-0.022513025570821688,-0.015107647857055206,-0.03352416585621476
2018-10-08 20:00:00+00:00,0.0,0.0,0.0,0.0
2018-10-09 20:00:00+00:00,-0.028402660386108614,-0.03330865565338115,-0.019820388998573968,-0.04078307391190006
2018-10-10 20:00:00+00:00,0.011422254868875381,0.018683175261783536,0.009837594554996443,0.007867007480140353
2018-10-11 20:00:00+00:00,-0.004342659386897596,-0.006370307178989565,-0.007003913179183585,-0.005350788199694145
2018-10-12 20:00:00+00:00,0.022081022419407237,0.03813789949937463,0.04879043350840795,0.0517403996833008
2018-10-15 20:00:00+00:00,0.0016159512533013842,-0.005274894066551683,-0.0009290271379567283,-0.0013548858961414112
2018-10-16 20:00:00+00:00,-0.006504795404382979,-0.00223484736294699,-0.009486282917810285,0.0005384244463000343
2018-10-17 20:00:00+00:00,0.016003241736638696,0.011782567245366193,0.013901403638973964,0.01086446395142171
2018-10-18 20:00:00+00:00,0.0030395158916787235,-0.022213198282030278,-0.016761518370438155,-0.03775598328791108
2018-10-19 20:00:00+00:00,-0.007637086255333658,-0.01166899162154067,-0.005870572487617354,-0.005772856851929298
2018-10-22 20:00:00+00:00,0.014403742144851517,-0.004883335296470226,-0.0009042537341772405,0.020502780609277238
2018-10-23 20:00:00+00:00,-0.007734785530076671,-0.00434246900933688,-0.01114656211058307,-0.009386824926094106
2018-10-24 20:00:00+00:00,-0.004051550617017452,-0.02439163352444218,-0.027767858666150502,-0.0215074147896821
2018-10-25 20:00:00+00:00,0.009753632626266162,-0.035582647841624016,-0.018290231181600558,-0.04585191896673235
2018-10-26 20:00:00+00:00,0.004862149154971851,-0.016239141673578095,-0.0057724597990229665,-0.020553328392858727
2018-10-29 20:00:00+00:00,-0.004304054611149355,-0.019502872585782982,0.0011443235584511768,-0.004361911697676413
2018-10-30 20:00:00+00:00,0.016171645089621656,0.032505059577103035,0.018399810625515656,0.032874978087691575
2018-10-31 20:00:00+00:00,0.020826292188150353,0.041866187139530275,0.03225297308872177,0.047386828938422054
2018-11-01 20:00:00+00:00,0.008178384503988001,0.013580835335161412,0.011714776922347347,0.011591855706977627
2018-11-02 20:00:00+00:00,0.054514324359792976,0.03718845008158933,0.05420661966015894,0.054390096622561
2018-11-05 21:00:00+00:00,0.004246576698083704,0.004522003825879306,0.006935293646628926,-0.010873874441043152
2018-11-06 21:00:00+00:00,-0.014860313571883554,-0.007587245780059648,-0.0061423626031361644,-0.021097574974523914
2018-11-07 21:00:00+00:00,0.0068545010350116176,0.016640621908601272,0.009816867667908014,0.015496101185957345
2018-11-08 21:00:00+00:00,0.005983378404836204,0.019815658822528448,0.011829441776985972,-0.0011576638833156183
2018-11-09 21:00:00+00:00,-0.004778988655501304,-0.035163190018398516,-0.011193061584188202,-0.012412097905362018
2018-11-12 21:00:00+00:00,-0.01178554998561765,-0.025261264968677866,-0.0405873761876373,-0.028411566435984525
2018-11-13 21:00:00+00:00,-0.0010618339889808537,-0.007318874653463037,-0.004850160932782233,-0.00021448103092536197
2018-11-14 21:00:00+00:00,0.005628705892453567,-0.003993803595998102,0.0007999187380969275,-0.0001517582317435151
2018-11-15 21:00:00+00:00,-0.012669220949949822,-0.0026208922688093494,0.00017919475796124296,0.0033823373390819977
2018-11-16 21:00:00+00:00,-0.0030365768715739927,-0.037119136194782465,-0.03798370570056564,-0.03741379843461945
2018-11-19 21:00:00+00:00,0.0015216784431384411,0.0038990609273221732,0.009237466383075654,0.028250518817138248
2018-11-20 21:00:00+00:00,-0.016041115573597442,-0.025180969490413596,-0.016372375151155416,-0.018271949353757977
2018-11-21 21:00:00+00:00,0.023289809902620195,0.03279749502557072,0.008373156199386944,0.014994213639939025
2018-11-23 18:00:00+00:00,0.0,0.0,0.0,0.0
2018-11-26 21:00:00+00:00,-0.004290440924004324,-0.0007686369178073749,0.000579196345156463,-0.0024815654681047405
2018-11-27 21:00:00+00:00,0.01259745908092813,0.012784002709974374,0.014137460726892481,0.01663704361253271
2018-11-28 21:00:00+00:00,0.017690850050068985,0.025481690753604846,0.006185752501571828,0.012408377169379925
2018-11-29 21:00:00+00:00,0.008814170510365704,0.004709712766678864,0.003198794280755868,0.010973328321487008
2018-11-30 21:00:00+00:00,0.005519919622550162,0.012017596764756666,0.0181759464434208,-0.0054323470476994595
2018-12-03 21:00:00+00:00,0.0012765623759189992,0.012973875058795548,0.016776271312649804,0.00833466889520662
2018-12-04 21:00:00+00:00,-0.024771860037032134,-0.008076685832265285,-0.006280998707722807,-0.007239865769340104
2018-12-06 21:00:00+00:00,-0.016328739498080447,-0.009097278984376511,-0.010269947886750286,-0.0445316249615515
2018-12-07 21:00:00+00:00,0.0007939026708925212,-0.021304985485946837,-0.01013419337839494,-0.016308983867065807
2018-12-10 21:00:00+00:00,-0.002352309816300413,-0.0118941242604792,-0.013341185900801578,-0.005176973572673327
2018-12-11 21:00:00+00:00,-0.010222937234635077,-0.021553707796610477,-0.02045496957033388,-0.014485452061679172
2018-12-12 21:00:00+00:00,0.017210881304336567,0.004379494892364555,0.009454934786858438,0.014540820069723237
2018-12-13 21:00:00+00:00,-0.006150272061450801,0.0026167758518653716,0.00353007972830488,-0.00887104645846204
2018-12-14 21:00:00+00:00,-0.013059544628128639,-0.011039745190382089,-0.0165176884807815,-0.006466893123083239
2018-12-17 21:00:00+00:00,-0.017927292838444964,-0.0053940326080237355,-0.006618785525814075,-0.0206990396858846
2018-12-18 21:00:00+00:00,-0.0005856648462871927,0.007064090143807489,0.0022941780809844214,0.0007514152610326175
2018-12-19 21:00:00+00:00,0.004785875604546241,0.01689321182717607,0.02032122990872054,-0.002873940641225037
2018-12-20 21:00:00+00:00,0.009556970270177212,-0.027737977895412658,-0.019596009932466907,-0.029725999751246013
2018-12-21 21:00:00+00:00,0.010032122686156608,-0.008389071334872544,-0.016264377754254045,-0.006450288153580952
2018-12-24 18:00:00+00:00,0.0,0.0,0.0,0.0
2018-12-26 21:00:00+00:00,-0.014532020030171844,-0.006780228235849228,-0.008761872975962426,-0.017681152346844087
2018-12-27 21:00:00+00:00,0.004719148778982829,0.013621176521146472,0.024278489751209165,0.018169010419854636
2018-12-28 21:00:00+00:00,-0.015583881887895279,-0.01593169539800332,-0.0031541084083279713,0.00524981837097882
2018-12-31 21:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-04 21:00:00+00:00,-0.029711973894041233,0.019468711912239867,0.0003175597438036526,-0.021278104129943465
2019-01-07 21:00:00+00:00,0.009283741834303472,-0.018582729888691918,6.599937424356384e-05,0.022614787728583607
2019-01-08 21:00:00+00:00,0.02094895994511181,-0.012021710820745546,-0.005015289761060693,0.0363500790095046
2019-01-09 21:00:00+00:00,0.0123050751117606,0.008749849887811578,-0.0016080923742396447,0.005781534502625751
2019-01-10 21:00:00+00:00,-0.01436002668515246,-0.016735293657190287,-0.0015665424584654364,-0.016034485198680892
